candidate_id,source_file,start_ms,end_ms,duration_ms,context_start_ms,context_end_ms,peak_freq_hz,peak_energy_db,interference_flag,spectrogram_path,label
2024-09-30_11-21-18_0000037_noise_d4affc93,2024-09-30_11-21-18_0000037.wav,2214.0630831937883,2272.356370341005,58.29328714721669,2164.0630831937883,2322.356370341005,0.0,0.0,False,noise_samples\2024-09-30_11-21-18_0000037_noise_d4affc93.png,Not USV
2024-09-30_11-21-48_0000046_noise_9f697051,2024-09-30_11-21-48_0000046.wav,1132.500051913374,1194.8627267276695,62.36267481429559,1082.500051913374,1244.8627267276695,0.0,0.0,False,noise_samples\2024-09-30_11-21-48_0000046_noise_9f697051.png,Not USV
2024-09-30_11-20-32_0000025_noise_7c721604,2024-09-30_11-20-32_0000025.wav,2698.024247520059,2743.045048534262,45.02080101420324,2648.024247520059,2793.045048534262,0.0,0.0,False,noise_samples\2024-09-30_11-20-32_0000025_noise_7c721604.png,Not USV
2024-09-30_11-21-50_0000047_noise_628863ba,2024-09-30_11-21-50_0000047.wav,565.8550747699767,620.5000707224084,54.644995952431714,515.8550747699767,670.5000707224084,0.0,0.0,False,noise_samples\2024-09-30_11-21-50_0000047_noise_628863ba.png,Not USV
2024-09-30_11-20-45_0000030_noise_841436b7,2024-09-30_11-20-45_0000030.wav,2486.614076148657,2567.7745894905,81.16051334184294,2436.614076148657,2617.7745894905,0.0,0.0,False,noise_samples\2024-09-30_11-20-45_0000030_noise_841436b7.png,Not USV
2024-09-30_11-18-57_0000006_noise_368d855e,2024-09-30_11-18-57_0000006.wav,2099.6121715585537,2126.273644934374,26.66147337582015,2049.6121715585537,2176.273644934374,0.0,0.0,False,noise_samples\2024-09-30_11-18-57_0000006_noise_368d855e.png,Not USV
2024-09-30_11-20-53_0000032_noise_df8219bf,2024-09-30_11-20-53_0000032.wav,3245.31158952986,3281.554682645923,36.24309311606294,3195.31158952986,3331.554682645923,0.0,0.0,False,noise_samples\2024-09-30_11-20-53_0000032_noise_df8219bf.png,Not USV
2024-09-30_11-21-14_0000036_noise_620e3b9f,2024-09-30_11-21-14_0000036.wav,3747.020741643577,3829.929304850219,82.90856320664216,3697.020741643577,3879.929304850219,0.0,0.0,False,noise_samples\2024-09-30_11-21-14_0000036_noise_620e3b9f.png,Not USV
2024-09-30_11-18-34_0000004_noise_7fc4b08c,2024-09-30_11-18-34_0000004.wav,243.98613156989285,301.87210108532224,57.885969515429395,193.98613156989285,351.87210108532224,0.0,0.0,False,noise_samples\2024-09-30_11-18-34_0000004_noise_7fc4b08c.png,Not USV
2024-09-30_11-18-27_0000003_noise_2b97e070,2024-09-30_11-18-27_0000003.wav,4611.575143444792,4642.567056220021,30.99191277522914,4561.575143444792,4692.567056220021,0.0,0.0,False,noise_samples\2024-09-30_11-18-27_0000003_noise_2b97e070.png,Not USV
2024-09-30_11-18-52_0000005_noise_1830c80d,2024-09-30_11-18-52_0000005.wav,826.6541532844062,868.6892174188911,42.035064134484855,776.6541532844062,918.6892174188911,0.0,0.0,False,noise_samples\2024-09-30_11-18-52_0000005_noise_1830c80d.png,Not USV
2024-09-30_11-18-17_0000001_noise_7372822e,2024-09-30_11-18-17_0000001.wav,595.3542718254456,659.7891199578081,64.4348481323625,545.3542718254456,709.7891199578081,0.0,0.0,False,noise_samples\2024-09-30_11-18-17_0000001_noise_7372822e.png,Not USV
2024-09-30_11-20-53_0000032_noise_d20cc3f0,2024-09-30_11-20-53_0000032.wav,1351.8315134184384,1379.707479639305,27.87596622086653,1301.8315134184384,1429.707479639305,0.0,0.0,False,noise_samples\2024-09-30_11-20-53_0000032_noise_d20cc3f0.png,Not USV
2024-09-30_11-19-54_0000016_noise_dd9f94b7,2024-09-30_11-19-54_0000016.wav,1548.6123522189303,1624.957810615163,76.34545839623274,1498.6123522189303,1674.957810615163,0.0,0.0,False,noise_samples\2024-09-30_11-19-54_0000016_noise_dd9f94b7.png,Not USV
2024-09-30_11-20-29_0000024_noise_20fb201e,2024-09-30_11-20-29_0000024.wav,1179.951610831154,1227.8569645327534,47.905353701599324,1129.951610831154,1277.8569645327534,0.0,0.0,False,noise_samples\2024-09-30_11-20-29_0000024_noise_20fb201e.png,Not USV
2024-09-30_11-20-56_0000033_noise_3cc26847,2024-09-30_11-20-56_0000033.wav,784.5781657324479,814.4299852787617,29.851819546313777,734.5781657324479,864.4299852787617,0.0,0.0,False,noise_samples\2024-09-30_11-20-56_0000033_noise_3cc26847.png,Not USV
2024-09-30_11-19-19_0000012_noise_9e66a6e8,2024-09-30_11-19-19_0000012.wav,190.4363946600868,264.8667766081254,74.43038194803862,140.4363946600868,314.8667766081254,0.0,0.0,False,noise_samples\2024-09-30_11-19-19_0000012_noise_9e66a6e8.png,Not USV
2024-09-30_11-18-52_0000005_noise_5ceeca0d,2024-09-30_11-18-52_0000005.wav,4460.418448484113,4499.8762810334665,39.45783254935395,4410.418448484113,4549.8762810334665,0.0,0.0,False,noise_samples\2024-09-30_11-18-52_0000005_noise_5ceeca0d.png,Not USV
2024-09-30_11-19-12_0000009_noise_d8c08f15,2024-09-30_11-19-12_0000009.wav,92.14102060654199,156.61216187385244,64.47114126731046,42.141020606541986,206.61216187385244,0.0,0.0,False,noise_samples\2024-09-30_11-19-12_0000009_noise_d8c08f15.png,Not USV
2024-09-30_11-20-14_0000022_noise_d1634749,2024-09-30_11-20-14_0000022.wav,9428.806496924979,9499.654519984144,70.84802305916492,9378.806496924979,9549.654519984144,0.0,0.0,False,noise_samples\2024-09-30_11-20-14_0000022_noise_d1634749.png,Not USV
2024-09-30_11-21-18_0000037_noise_5f4e3df9,2024-09-30_11-21-18_0000037.wav,502.7164352831604,589.8010692607928,87.0846339776324,452.7164352831604,639.8010692607928,0.0,0.0,False,noise_samples\2024-09-30_11-21-18_0000037_noise_5f4e3df9.png,Not USV
2024-09-30_11-21-58_0000049_noise_02c564c1,2024-09-30_11-21-58_0000049.wav,403.814942681297,490.55507131193076,86.74012863063376,353.814942681297,540.5550713119308,0.0,0.0,False,noise_samples\2024-09-30_11-21-58_0000049_noise_02c564c1.png,Not USV
2024-09-30_11-20-41_0000029_noise_6d1d5fe3,2024-09-30_11-20-41_0000029.wav,310.7674580455382,394.9511284236153,84.18367037807707,260.7674580455382,444.9511284236153,0.0,0.0,False,noise_samples\2024-09-30_11-20-41_0000029_noise_6d1d5fe3.png,Not USV
2024-09-30_11-18-57_0000006_noise_6a47e9e8,2024-09-30_11-18-57_0000006.wav,898.5992038166758,995.950759027508,97.3515552108322,848.5992038166758,1045.950759027508,0.0,0.0,False,noise_samples\2024-09-30_11-18-57_0000006_noise_6a47e9e8.png,Not USV
2024-09-30_11-19-38_0000015_noise_d387c758,2024-09-30_11-19-38_0000015.wav,8460.868085168138,8490.571463907992,29.703378739854088,8410.868085168138,8540.571463907992,0.0,0.0,False,noise_samples\2024-09-30_11-19-38_0000015_noise_d387c758.png,Not USV
2024-09-30_11-19-34_0000014_noise_c990f2ba,2024-09-30_11-19-34_0000014.wav,3628.6757041161736,3661.5398733544043,32.864169238230716,3578.6757041161736,3711.5398733544043,0.0,0.0,False,noise_samples\2024-09-30_11-19-34_0000014_noise_c990f2ba.png,Not USV
2024-09-30_11-20-38_0000028_noise_fd9528df,2024-09-30_11-20-38_0000028.wav,699.8494770591803,786.1862463826125,86.33676932343212,649.8494770591803,836.1862463826125,0.0,0.0,False,noise_samples\2024-09-30_11-20-38_0000028_noise_fd9528df.png,Not USV
2024-09-30_11-21-44_0000045_noise_f9fc3abb,2024-09-30_11-21-44_0000045.wav,3980.717826462312,4043.619893279401,62.90206681708878,3930.717826462312,4093.619893279401,0.0,0.0,False,noise_samples\2024-09-30_11-21-44_0000045_noise_f9fc3abb.png,Not USV
2024-09-30_11-21-01_0000034_noise_3906d96e,2024-09-30_11-21-01_0000034.wav,3600.358880109214,3648.745028453337,48.38614834412283,3550.358880109214,3698.745028453337,0.0,0.0,False,noise_samples\2024-09-30_11-21-01_0000034_noise_3906d96e.png,Not USV
2024-09-30_11-19-38_0000015_noise_241c10cb,2024-09-30_11-19-38_0000015.wav,7507.659022450425,7582.310601390354,74.6515789399291,7457.659022450425,7632.310601390354,0.0,0.0,False,noise_samples\2024-09-30_11-19-38_0000015_noise_241c10cb.png,Not USV
2024-09-30_11-20-48_0000031_noise_e272d7fd,2024-09-30_11-20-48_0000031.wav,1691.6537466252073,1750.8209402049374,59.16719357973011,1641.6537466252073,1800.8209402049374,0.0,0.0,False,noise_samples\2024-09-30_11-20-48_0000031_noise_e272d7fd.png,Not USV
2024-09-30_11-18-17_0000001_noise_291e28aa,2024-09-30_11-18-17_0000001.wav,516.8270624180251,555.3003505058903,38.47328808786517,466.8270624180251,605.3003505058903,0.0,0.0,False,noise_samples\2024-09-30_11-18-17_0000001_noise_291e28aa.png,Not USV
2024-09-30_11-19-38_0000015_noise_0f0d5bce,2024-09-30_11-19-38_0000015.wav,856.0814033314491,902.4625020381626,46.38109870671349,806.0814033314491,952.4625020381626,0.0,0.0,False,noise_samples\2024-09-30_11-19-38_0000015_noise_0f0d5bce.png,Not USV
2024-09-30_11-19-00_0000007_noise_31f1780e,2024-09-30_11-19-00_0000007.wav,4156.015876503575,4197.381900893121,41.36602438954651,4106.015876503575,4247.381900893121,0.0,0.0,False,noise_samples\2024-09-30_11-19-00_0000007_noise_31f1780e.png,Not USV
2024-09-30_11-18-17_0000001_noise_d2ada32a,2024-09-30_11-18-17_0000001.wav,6413.566470361255,6455.400585545427,41.83411518417233,6363.566470361255,6505.400585545427,0.0,0.0,False,noise_samples\2024-09-30_11-18-17_0000001_noise_d2ada32a.png,Not USV
2024-09-30_11-20-26_0000023_noise_ca4f6023,2024-09-30_11-20-26_0000023.wav,1459.6511883068677,1531.2575702373802,71.6063819305125,1409.6511883068677,1581.2575702373802,0.0,0.0,False,noise_samples\2024-09-30_11-20-26_0000023_noise_ca4f6023.png,Not USV
2024-09-30_11-21-44_0000045_noise_bfabe7cd,2024-09-30_11-21-44_0000045.wav,3666.3294620676397,3746.2624243868663,79.93296231922659,3616.3294620676397,3796.2624243868663,0.0,0.0,False,noise_samples\2024-09-30_11-21-44_0000045_noise_bfabe7cd.png,Not USV
2024-09-30_11-21-26_0000040_noise_a163c2ea,2024-09-30_11-21-26_0000040.wav,108.3836541617408,159.54500706844465,51.161352906703854,58.38365416174079,209.54500706844465,0.0,0.0,False,noise_samples\2024-09-30_11-21-26_0000040_noise_a163c2ea.png,Not USV
2024-09-30_11-19-38_0000015_noise_98e86deb,2024-09-30_11-19-38_0000015.wav,1657.5754630816236,1692.6572950292973,35.08183194767366,1607.5754630816236,1742.6572950292973,0.0,0.0,False,noise_samples\2024-09-30_11-19-38_0000015_noise_98e86deb.png,Not USV
2024-09-30_11-20-48_0000031_noise_6d1b7d39,2024-09-30_11-20-48_0000031.wav,294.82322966711206,363.6222295037203,68.79899983660823,244.82322966711206,413.6222295037203,0.0,0.0,False,noise_samples\2024-09-30_11-20-48_0000031_noise_6d1b7d39.png,Not USV
2024-09-30_11-21-40_0000044_noise_215c5d76,2024-09-30_11-21-40_0000044.wav,188.75360379280522,283.22022465921566,94.46662086641044,138.75360379280522,333.22022465921566,0.0,0.0,False,noise_samples\2024-09-30_11-21-40_0000044_noise_215c5d76.png,Not USV
2024-09-30_11-20-14_0000022_noise_7a79c0af,2024-09-30_11-20-14_0000022.wav,12492.34883530783,12547.23805579311,54.88922048528002,12442.34883530783,12597.23805579311,0.0,0.0,False,noise_samples\2024-09-30_11-20-14_0000022_noise_7a79c0af.png,Not USV
2024-09-30_11-21-14_0000036_noise_5121a403,2024-09-30_11-21-14_0000036.wav,1879.2380373600074,1941.5975285346522,62.359491174644745,1829.2380373600074,1991.5975285346522,0.0,0.0,False,noise_samples\2024-09-30_11-21-14_0000036_noise_5121a403.png,Not USV
2024-09-30_11-20-14_0000022_noise_45b71fd9,2024-09-30_11-20-14_0000022.wav,11213.872365661824,11249.784608617198,35.912242955373586,11163.872365661824,11299.784608617198,0.0,0.0,False,noise_samples\2024-09-30_11-20-14_0000022_noise_45b71fd9.png,Not USV
2024-09-30_11-19-34_0000014_noise_fb99bc60,2024-09-30_11-19-34_0000014.wav,4649.151803605021,4742.043952086139,92.89214848111806,4599.151803605021,4792.043952086139,0.0,0.0,False,noise_samples\2024-09-30_11-19-34_0000014_noise_fb99bc60.png,Not USV
2024-09-30_11-20-45_0000030_noise_bbebb0ea,2024-09-30_11-20-45_0000030.wav,500.2394131047419,559.7662461554465,59.526833050704624,450.2394131047419,609.7662461554465,0.0,0.0,False,noise_samples\2024-09-30_11-20-45_0000030_noise_bbebb0ea.png,Not USV
2024-09-30_11-21-28_0000041_noise_f6f87fc0,2024-09-30_11-21-28_0000041.wav,608.34990224238,660.6328511567679,52.282948914387816,558.34990224238,710.6328511567679,0.0,0.0,False,noise_samples\2024-09-30_11-21-28_0000041_noise_f6f87fc0.png,Not USV
2024-09-30_11-21-07_0000035_noise_3359784a,2024-09-30_11-21-07_0000035.wav,1865.1190713099854,1886.0131438953995,20.89407258541405,1815.1190713099854,1936.0131438953995,0.0,0.0,False,noise_samples\2024-09-30_11-21-07_0000035_noise_3359784a.png,Not USV
2024-09-30_11-19-38_0000015_noise_c158879b,2024-09-30_11-19-38_0000015.wav,1723.1607168320093,1799.8925913738717,76.73187454186245,1673.1607168320093,1849.8925913738717,0.0,0.0,False,noise_samples\2024-09-30_11-19-38_0000015_noise_c158879b.png,Not USV
2024-09-30_11-20-53_0000032_noise_e003e43d,2024-09-30_11-20-53_0000032.wav,3544.9682020474925,3573.730665075238,28.762463027745525,3494.9682020474925,3623.730665075238,0.0,0.0,False,noise_samples\2024-09-30_11-20-53_0000032_noise_e003e43d.png,Not USV
2024-09-30_11-21-22_0000038_noise_43bad5a7,2024-09-30_11-21-22_0000038.wav,516.7984517946022,602.8965435845284,86.09809178992623,466.7984517946022,652.8965435845284,0.0,0.0,False,noise_samples\2024-09-30_11-21-22_0000038_noise_43bad5a7.png,Not USV
2024-09-30_11-18-57_0000006_noise_c8d2f3ac,2024-09-30_11-18-57_0000006.wav,2782.611797517336,2874.05498959499,91.44319207765375,2732.611797517336,2924.05498959499,0.0,0.0,False,noise_samples\2024-09-30_11-18-57_0000006_noise_c8d2f3ac.png,Not USV
2024-09-30_11-19-00_0000007_noise_478e3e2b,2024-09-30_11-19-00_0000007.wav,7251.895829470382,7340.201932028867,88.30610255848569,7201.895829470382,7390.201932028867,0.0,0.0,False,noise_samples\2024-09-30_11-19-00_0000007_noise_478e3e2b.png,Not USV
2024-09-30_11-20-14_0000022_noise_4c2617f1,2024-09-30_11-20-14_0000022.wav,10285.043865910104,10325.035565651082,39.99169974097822,10235.043865910104,10375.035565651082,0.0,0.0,False,noise_samples\2024-09-30_11-20-14_0000022_noise_4c2617f1.png,Not USV
2024-09-30_11-18-17_0000001_noise_4b2f801c,2024-09-30_11-18-17_0000001.wav,296.89582024483695,350.2044647052535,53.30864446041653,246.89582024483695,400.2044647052535,0.0,0.0,False,noise_samples\2024-09-30_11-18-17_0000001_noise_4b2f801c.png,Not USV
2024-09-30_11-21-28_0000041_noise_09b49f7a,2024-09-30_11-21-28_0000041.wav,709.8312338832827,778.7792983339109,68.94806445062818,659.8312338832827,828.7792983339109,0.0,0.0,False,noise_samples\2024-09-30_11-21-28_0000041_noise_09b49f7a.png,Not USV
2024-09-30_11-19-58_0000018_noise_f640ff9a,2024-09-30_11-19-58_0000018.wav,2237.7122353703753,2278.2291047238064,40.51686935343105,2187.7122353703753,2328.2291047238064,0.0,0.0,False,noise_samples\2024-09-30_11-19-58_0000018_noise_f640ff9a.png,Not USV
2024-09-30_11-19-00_0000007_noise_1f69f91e,2024-09-30_11-19-00_0000007.wav,2835.099342109211,2898.26083510737,63.16149299815879,2785.099342109211,2948.26083510737,0.0,0.0,False,noise_samples\2024-09-30_11-19-00_0000007_noise_1f69f91e.png,Not USV
2024-09-30_11-19-09_0000008_noise_3d4ba3d1,2024-09-30_11-19-09_0000008.wav,4281.268817803675,4354.298700307416,73.02988250374074,4231.268817803675,4404.298700307416,0.0,0.0,False,noise_samples\2024-09-30_11-19-09_0000008_noise_3d4ba3d1.png,Not USV
2024-09-30_11-19-12_0000009_noise_9df62c18,2024-09-30_11-19-12_0000009.wav,1931.9467503469002,1999.1392903714952,67.19254002459502,1881.9467503469002,2049.139290371495,0.0,0.0,False,noise_samples\2024-09-30_11-19-12_0000009_noise_9df62c18.png,Not USV
2024-09-30_11-20-48_0000031_noise_99547894,2024-09-30_11-20-48_0000031.wav,1828.1516787017472,1868.2800830711585,40.12840436941133,1778.1516787017472,1918.2800830711585,0.0,0.0,False,noise_samples\2024-09-30_11-20-48_0000031_noise_99547894.png,Not USV
2024-09-30_11-20-41_0000029_noise_a05703fd,2024-09-30_11-20-41_0000029.wav,3905.582360197563,3940.049652193764,34.467291996200856,3855.582360197563,3990.049652193764,0.0,0.0,False,noise_samples\2024-09-30_11-20-41_0000029_noise_a05703fd.png,Not USV
2024-09-30_11-21-14_0000036_noise_859d209d,2024-09-30_11-21-14_0000036.wav,2943.4437802497055,2987.8770767637375,44.43329651403201,2893.4437802497055,3037.8770767637375,0.0,0.0,False,noise_samples\2024-09-30_11-21-14_0000036_noise_859d209d.png,Not USV
2024-09-30_11-19-58_0000018_noise_9f175773,2024-09-30_11-19-58_0000018.wav,51.68685835323148,91.04698042876048,39.360122075529,1.6868583532314787,141.0469804287605,0.0,0.0,False,noise_samples\2024-09-30_11-19-58_0000018_noise_9f175773.png,Not USV
2024-09-30_11-21-01_0000034_noise_7695a51d,2024-09-30_11-21-01_0000034.wav,3307.260707974104,3349.876479590921,42.6157716168168,3257.260707974104,3399.876479590921,0.0,0.0,False,noise_samples\2024-09-30_11-21-01_0000034_noise_7695a51d.png,Not USV
2024-09-30_11-20-14_0000022_noise_abf83c60,2024-09-30_11-20-14_0000022.wav,1951.8903624270913,2010.5990723512311,58.70870992413984,1901.8903624270913,2060.5990723512314,0.0,0.0,False,noise_samples\2024-09-30_11-20-14_0000022_noise_abf83c60.png,Not USV
2024-09-30_11-19-12_0000009_noise_de5a4e61,2024-09-30_11-19-12_0000009.wav,90.09503656978326,116.95394625887393,26.858909689090666,40.09503656978326,166.95394625887394,0.0,0.0,False,noise_samples\2024-09-30_11-19-12_0000009_noise_de5a4e61.png,Not USV
2024-09-30_11-20-14_0000022_noise_05a8b486,2024-09-30_11-20-14_0000022.wav,6465.91958135152,6488.125677731887,22.206096380366944,6415.91958135152,6538.125677731887,0.0,0.0,False,noise_samples\2024-09-30_11-20-14_0000022_noise_05a8b486.png,Not USV
2024-09-30_11-18-34_0000004_noise_098b5644,2024-09-30_11-18-34_0000004.wav,4161.0595714440915,4186.99496501907,25.93539357497866,4111.0595714440915,4236.99496501907,0.0,0.0,False,noise_samples\2024-09-30_11-18-34_0000004_noise_098b5644.png,Not USV
2024-09-30_11-19-00_0000007_noise_584daed6,2024-09-30_11-19-00_0000007.wav,3571.0672683355933,3657.2945752535234,86.22730691793004,3521.0672683355933,3707.2945752535234,0.0,0.0,False,noise_samples\2024-09-30_11-19-00_0000007_noise_584daed6.png,Not USV
2024-09-30_11-20-35_0000027_noise_bd1e06a2,2024-09-30_11-20-35_0000027.wav,835.1545869874636,924.4511968166022,89.29660982913856,785.1545869874636,974.4511968166022,0.0,0.0,False,noise_samples\2024-09-30_11-20-35_0000027_noise_bd1e06a2.png,Not USV
2024-09-30_11-20-14_0000022_noise_4762f19f,2024-09-30_11-20-14_0000022.wav,7401.434765731937,7486.016449938391,84.58168420645416,7351.434765731937,7536.016449938391,0.0,0.0,False,noise_samples\2024-09-30_11-20-14_0000022_noise_4762f19f.png,Not USV
2024-09-30_11-20-03_0000019_noise_4d80a6db,2024-09-30_11-20-03_0000019.wav,1977.719023939565,2014.3373718493433,36.61834790977832,1927.719023939565,2064.337371849343,0.0,0.0,False,noise_samples\2024-09-30_11-20-03_0000019_noise_4d80a6db.png,Not USV
2024-09-30_11-20-09_0000021_noise_3b14c105,2024-09-30_11-20-09_0000021.wav,352.5527866844915,426.3386929291484,73.78590624465693,302.5527866844915,476.3386929291484,0.0,0.0,False,noise_samples\2024-09-30_11-20-09_0000021_noise_3b14c105.png,Not USV
2024-09-30_11-20-35_0000027_noise_4c9b23e1,2024-09-30_11-20-35_0000027.wav,844.4569126420145,879.8879094454995,35.43099680348507,794.4569126420145,929.8879094454995,0.0,0.0,False,noise_samples\2024-09-30_11-20-35_0000027_noise_4c9b23e1.png,Not USV
2024-09-30_11-19-00_0000007_noise_16a481c0,2024-09-30_11-19-00_0000007.wav,2812.5084013497435,2849.7951481084287,37.28674675868524,2762.5084013497435,2899.7951481084287,0.0,0.0,False,noise_samples\2024-09-30_11-19-00_0000007_noise_16a481c0.png,Not USV
2024-09-30_11-18-17_0000001_noise_942ed8fd,2024-09-30_11-18-17_0000001.wav,7439.96128036182,7509.4401637871415,69.47888342532133,7389.96128036182,7559.4401637871415,0.0,0.0,False,noise_samples\2024-09-30_11-18-17_0000001_noise_942ed8fd.png,Not USV
2024-09-30_11-19-00_0000007_noise_1a793862,2024-09-30_11-19-00_0000007.wav,1579.755859117993,1653.415737127125,73.65987800913217,1529.755859117993,1703.415737127125,0.0,0.0,False,noise_samples\2024-09-30_11-19-00_0000007_noise_1a793862.png,Not USV
2024-09-30_11-19-09_0000008_noise_37365c4a,2024-09-30_11-19-09_0000008.wav,2964.64114781811,2995.320402469747,30.679254651637166,2914.64114781811,3045.320402469747,0.0,0.0,False,noise_samples\2024-09-30_11-19-09_0000008_noise_37365c4a.png,Not USV
2024-09-30_11-19-55_0000017_noise_ee8036b4,2024-09-30_11-19-55_0000017.wav,1899.0229501283059,1968.4163487996889,69.39339867138301,1849.0229501283059,2018.4163487996889,0.0,0.0,False,noise_samples\2024-09-30_11-19-55_0000017_noise_ee8036b4.png,Not USV
2024-09-30_11-20-48_0000031_noise_32d37903,2024-09-30_11-20-48_0000031.wav,1192.96344561422,1235.283363937131,42.31991832291101,1142.96344561422,1285.283363937131,0.0,0.0,False,noise_samples\2024-09-30_11-20-48_0000031_noise_32d37903.png,Not USV
2024-09-30_11-20-07_0000020_noise_0e3e83f1,2024-09-30_11-20-07_0000020.wav,2282.312078820132,2362.8991124327076,80.58703361257585,2232.312078820132,2412.8991124327076,0.0,0.0,False,noise_samples\2024-09-30_11-20-07_0000020_noise_0e3e83f1.png,Not USV
2024-09-30_11-20-29_0000024_noise_fc755109,2024-09-30_11-20-29_0000024.wav,2550.5579843740275,2613.8478788754664,63.289894501438994,2500.5579843740275,2663.8478788754664,0.0,0.0,False,noise_samples\2024-09-30_11-20-29_0000024_noise_fc755109.png,Not USV
2024-09-30_11-21-24_0000039_noise_86da27ad,2024-09-30_11-21-24_0000039.wav,203.2749078779101,265.7525091569615,62.477601279051385,153.2749078779101,315.7525091569615,0.0,0.0,False,noise_samples\2024-09-30_11-21-24_0000039_noise_86da27ad.png,Not USV
2024-09-30_11-19-19_0000012_noise_163eeb01,2024-09-30_11-19-19_0000012.wav,5066.068605782524,5163.895773830992,97.82716804846768,5016.068605782524,5213.895773830992,0.0,0.0,False,noise_samples\2024-09-30_11-19-19_0000012_noise_163eeb01.png,Not USV
2024-09-30_11-20-14_0000022_noise_56e10b9d,2024-09-30_11-20-14_0000022.wav,4442.5986369931425,4503.548662328214,60.95002533507159,4392.5986369931425,4553.548662328214,0.0,0.0,False,noise_samples\2024-09-30_11-20-14_0000022_noise_56e10b9d.png,Not USV
2024-09-30_11-20-14_0000022_noise_f9c22f70,2024-09-30_11-20-14_0000022.wav,11628.271382180073,11663.674887216326,35.40350503625268,11578.271382180073,11713.674887216326,0.0,0.0,False,noise_samples\2024-09-30_11-20-14_0000022_noise_f9c22f70.png,Not USV
2024-09-30_11-21-07_0000035_noise_5c09eea0,2024-09-30_11-21-07_0000035.wav,1859.1480222747707,1885.521865873527,26.373843598756366,1809.1480222747707,1935.521865873527,0.0,0.0,False,noise_samples\2024-09-30_11-21-07_0000035_noise_5c09eea0.png,Not USV
2024-09-30_11-21-50_0000047_noise_c5743a07,2024-09-30_11-21-50_0000047.wav,5456.39620914706,5556.094652397837,99.69844325077702,5406.39620914706,5606.094652397837,0.0,0.0,False,noise_samples\2024-09-30_11-21-50_0000047_noise_c5743a07.png,Not USV
2024-09-30_11-21-07_0000035_noise_018940cc,2024-09-30_11-21-07_0000035.wav,194.9339853843056,243.32298528629,48.38899990198439,144.9339853843056,293.32298528628996,0.0,0.0,False,noise_samples\2024-09-30_11-21-07_0000035_noise_018940cc.png,Not USV
2024-09-30_11-21-07_0000035_noise_7218cc47,2024-09-30_11-21-07_0000035.wav,794.7384933252034,883.3035397145466,88.56504638934314,744.7384933252034,933.3035397145466,0.0,0.0,False,noise_samples\2024-09-30_11-21-07_0000035_noise_7218cc47.png,Not USV
