candidate_id,source_file,start_ms,end_ms,duration_ms,context_start_ms,context_end_ms,peak_freq_hz,peak_energy_db,interference_flag,spectrogram_path,label
2024-09-30_11-20-14_0000022_noise_66d52c3d,2024-09-30_11-20-14_0000022.wav,3395.185799109966,3493.0350602283156,97.84926111834966,3345.185799109966,3543.0350602283156,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-14_0000022_noise_66d52c3d.png,Not USV
2024-09-30_11-20-14_0000022_noise_15a5bade,2024-09-30_11-20-14_0000022.wav,6987.310493548652,7073.662866688891,86.35237314023925,6937.310493548652,7123.662866688891,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-14_0000022_noise_15a5bade.png,Not USV
2024-09-30_11-21-34_0000043_noise_42a9d6d8,2024-09-30_11-21-34_0000043.wav,5427.392552315965,5493.580723936506,66.18817162054074,5377.392552315965,5543.580723936506,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-21-34_0000043_noise_42a9d6d8.png,Not USV
2024-09-30_11-18-27_0000003_noise_780ac21b,2024-09-30_11-18-27_0000003.wav,2116.2003863075747,2154.4322483596984,38.23186205212369,2066.2003863075747,2204.4322483596984,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-27_0000003_noise_780ac21b.png,Not USV
2024-09-30_11-18-34_0000004_noise_91c9b02c,2024-09-30_11-18-34_0000004.wav,2002.3980873393498,2041.0213582482322,38.62327090888243,1952.3980873393498,2091.021358248232,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-34_0000004_noise_91c9b02c.png,Not USV
2024-09-30_11-19-12_0000009_noise_864b4aad,2024-09-30_11-19-12_0000009.wav,1858.6718111091814,1929.5265666503333,70.85475554115192,1808.6718111091814,1979.5265666503333,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-12_0000009_noise_864b4aad.png,Not USV
2024-09-30_11-19-34_0000014_noise_f77309d7,2024-09-30_11-19-34_0000014.wav,2217.9795370047977,2254.7400994665168,36.76056246171902,2167.9795370047977,2304.7400994665168,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-34_0000014_noise_f77309d7.png,Not USV
2024-09-30_11-21-50_0000047_noise_c067b020,2024-09-30_11-21-50_0000047.wav,2594.4440690385914,2666.286899858319,71.84283081972762,2544.4440690385914,2716.286899858319,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-21-50_0000047_noise_c067b020.png,Not USV
2024-09-30_11-18-57_0000006_noise_77f07a82,2024-09-30_11-18-57_0000006.wav,1753.9897585713538,1832.3199024073817,78.3301438360279,1703.9897585713538,1882.3199024073817,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-57_0000006_noise_77f07a82.png,Not USV
2024-09-30_11-19-38_0000015_noise_14838825,2024-09-30_11-19-38_0000015.wav,562.0583456420488,661.2202136929765,99.16186805092764,512.0583456420488,711.2202136929765,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-38_0000015_noise_14838825.png,Not USV
2024-09-30_11-21-34_0000043_noise_dd6149d5,2024-09-30_11-21-34_0000043.wav,1599.1356968324458,1681.2156897561454,82.07999292369959,1549.1356968324458,1731.2156897561454,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-21-34_0000043_noise_dd6149d5.png,Not USV
2024-09-30_11-18-27_0000003_noise_9f9ec13d,2024-09-30_11-18-27_0000003.wav,497.4174287017805,542.6536725465071,45.23624384472657,447.4174287017805,592.6536725465071,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-27_0000003_noise_9f9ec13d.png,Not USV
2024-09-30_11-19-00_0000007_noise_cec6628f,2024-09-30_11-19-00_0000007.wav,4484.966365351842,4580.399142498646,95.43277714680426,4434.966365351842,4630.399142498646,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-00_0000007_noise_cec6628f.png,Not USV
2024-09-30_11-19-19_0000012_noise_a435c442_trimmed,2024-09-30_11-19-19_0000012.wav,3128.825287934528,3201.2603811581184,72.43509322359023,3078.825287934528,3251.2603811581184,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-19_0000012_noise_a435c442_trimmed.png,Not USV
2024-09-30_11-21-48_0000046_noise_2a27fa36,2024-09-30_11-21-48_0000046.wav,1345.602317416705,1402.310465623697,56.70814820699184,1295.602317416705,1452.310465623697,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-21-48_0000046_noise_2a27fa36.png,Not USV
2024-09-30_11-19-09_0000008_noise_fe04e29f,2024-09-30_11-19-09_0000008.wav,1176.919445767656,1241.8288965007082,64.90945073305215,1126.919445767656,1291.8288965007082,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-09_0000008_noise_fe04e29f.png,Not USV
2024-09-30_11-20-14_0000022_noise_598d12ff,2024-09-30_11-20-14_0000022.wav,11607.90394332455,11699.729774012749,91.82583068819804,11557.90394332455,11749.729774012749,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-14_0000022_noise_598d12ff.png,Not USV
2024-09-30_11-19-00_0000007_noise_64df3509,2024-09-30_11-19-00_0000007.wav,6624.348751845414,6724.151760365023,99.80300851960874,6574.348751845414,6774.151760365023,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-00_0000007_noise_64df3509.png,Not USV
2024-09-30_11-18-34_0000004_noise_95350c04,2024-09-30_11-18-34_0000004.wav,3446.515371208116,3470.284681242095,23.769310033978854,3396.515371208116,3520.284681242095,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-34_0000004_noise_95350c04.png,Not USV
2024-09-30_11-20-35_0000027_noise_d3055f2d,2024-09-30_11-20-35_0000027.wav,1788.5557271711766,1871.9220763202138,83.3663491490372,1738.5557271711766,1921.9220763202138,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-35_0000027_noise_d3055f2d.png,Not USV
2024-09-30_11-18-27_0000003_noise_c228060e,2024-09-30_11-18-27_0000003.wav,6357.485849223829,6408.015392144352,50.529542920522545,6307.485849223829,6458.015392144352,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-27_0000003_noise_c228060e.png,Not USV
2024-09-30_11-20-14_0000022_noise_74414219_trimmed,2024-09-30_11-20-14_0000022.wav,421.1857644601955,518.872034669285,97.68627020908946,371.1857644601955,568.872034669285,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-14_0000022_noise_74414219_trimmed.png,Not USV
2024-09-30_11-18-17_0000001_noise_3c485e7b_trimmed,2024-09-30_11-18-17_0000001.wav,4003.127916492777,4080.7856620415923,77.65774554881546,3953.127916492777,4130.785662041592,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-17_0000001_noise_3c485e7b_trimmed.png,Not USV
2024-09-30_11-20-14_0000022_noise_8ebcd583,2024-09-30_11-20-14_0000022.wav,3611.033110315317,3652.3791255115207,41.34601519620355,3561.033110315317,3702.3791255115207,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-14_0000022_noise_8ebcd583.png,Not USV
2024-09-30_11-18-34_0000004_noise_9ae7aae4,2024-09-30_11-18-34_0000004.wav,6820.06567601135,6874.846896064878,54.78122005352816,6770.06567601135,6924.846896064878,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-34_0000004_noise_9ae7aae4.png,Not USV
2024-09-30_11-21-50_0000047_noise_001cbfd5,2024-09-30_11-21-50_0000047.wav,4993.242956149411,5083.3111913796665,90.0682352302556,4943.242956149411,5133.3111913796665,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-21-50_0000047_noise_001cbfd5.png,Not USV
2024-09-30_11-21-34_0000043_noise_25b1b164,2024-09-30_11-21-34_0000043.wav,5177.136984662648,5221.012567978538,43.87558331589025,5127.136984662648,5271.012567978538,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-21-34_0000043_noise_25b1b164.png,Not USV
2024-09-30_11-20-32_0000025_noise_3a30a5c8,2024-09-30_11-20-32_0000025.wav,553.6532716123165,585.8804130962873,32.22714148397074,503.65327161231653,635.8804130962873,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-32_0000025_noise_3a30a5c8.png,Not USV
2024-09-30_11-18-17_0000001_noise_48708052,2024-09-30_11-18-17_0000001.wav,62.04105805405076,107.97354261442462,45.93248456037386,12.041058054050758,157.97354261442462,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-17_0000001_noise_48708052.png,Not USV
2024-09-30_11-21-50_0000047_noise_366136b3,2024-09-30_11-21-50_0000047.wav,3508.6603968876675,3598.958147113522,90.29775022585454,3458.6603968876675,3648.958147113522,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-21-50_0000047_noise_366136b3.png,Not USV
2024-09-30_11-19-19_0000012_noise_249b6e1a,2024-09-30_11-19-19_0000012.wav,2613.2258707627357,2637.8598840822706,24.634013319534915,2563.2258707627357,2687.8598840822706,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-19_0000012_noise_249b6e1a.png,Not USV
2024-09-30_11-21-50_0000047_noise_db8f1ed4,2024-09-30_11-21-50_0000047.wav,4519.585669358944,4546.437945524374,26.85227616543034,4469.585669358944,4596.437945524374,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-21-50_0000047_noise_db8f1ed4.png,Not USV
2024-09-30_11-18-34_0000004_noise_f06950e3,2024-09-30_11-18-34_0000004.wav,9853.208326226459,9911.230916474356,58.022590247897824,9803.208326226459,9961.230916474356,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-34_0000004_noise_f06950e3.png,Not USV
2024-09-30_11-19-12_0000009_noise_fa125284,2024-09-30_11-19-12_0000009.wav,408.21956312424646,498.01420641106705,89.79464328682059,358.21956312424646,548.0142064110671,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-12_0000009_noise_fa125284.png,Not USV
2024-09-30_11-22-01_0000050_noise_33eb6d37,2024-09-30_11-22-01_0000050.wav,1250.8703652576933,1322.8606098688495,71.99024461115619,1200.8703652576933,1372.8606098688495,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-22-01_0000050_noise_33eb6d37.png,Not USV
2024-09-30_11-20-09_0000021_noise_2ed107b4,2024-09-30_11-20-09_0000021.wav,2191.4919928267673,2221.1723284962286,29.68033566946133,2141.4919928267673,2271.1723284962286,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-09_0000021_noise_2ed107b4.png,Not USV
2024-09-30_11-19-19_0000012_noise_9ad1a960,2024-09-30_11-19-19_0000012.wav,7390.0309262247965,7457.095623701375,67.06469747657866,7340.0309262247965,7507.095623701375,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-19_0000012_noise_9ad1a960.png,Not USV
2024-09-30_11-19-00_0000007_noise_5533e8f5,2024-09-30_11-19-00_0000007.wav,8294.368551600628,8320.04799848135,25.679446880722026,8244.368551600628,8370.04799848135,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-00_0000007_noise_5533e8f5.png,Not USV
2024-09-30_11-19-00_0000007_noise_4c023d3e,2024-09-30_11-19-00_0000007.wav,8746.18519793656,8838.61879897705,92.43360104048952,8696.18519793656,8888.61879897705,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-00_0000007_noise_4c023d3e.png,Not USV
2024-09-30_11-18-34_0000004_noise_46aac284,2024-09-30_11-18-34_0000004.wav,993.668725745254,1032.7090964947736,39.040370749519525,943.668725745254,1082.7090964947736,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-34_0000004_noise_46aac284.png,Not USV
2024-09-30_11-20-14_0000022_noise_d60a481d,2024-09-30_11-20-14_0000022.wav,10136.340518237765,10194.154200342708,57.81368210494293,10086.340518237765,10244.154200342708,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-14_0000022_noise_d60a481d.png,Not USV
2024-09-30_11-21-26_0000040_noise_023e0513,2024-09-30_11-21-26_0000040.wav,1537.09180084619,1572.32459399514,35.23279314895012,1487.09180084619,1622.32459399514,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-21-26_0000040_noise_023e0513.png,Not USV
2024-09-30_11-19-38_0000015_noise_d5a27a69,2024-09-30_11-19-38_0000015.wav,7653.354272137358,7707.2405619789515,53.88628984159368,7603.354272137358,7757.2405619789515,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-38_0000015_noise_d5a27a69.png,Not USV
2024-09-30_11-18-34_0000004_noise_5138eaee,2024-09-30_11-18-34_0000004.wav,3978.031030620883,4030.2407331890645,52.209702568181456,3928.031030620883,4080.2407331890645,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-34_0000004_noise_5138eaee.png,Not USV
2024-09-30_11-21-34_0000043_noise_cd1bd69d,2024-09-30_11-21-34_0000043.wav,3359.0871905104846,3398.9796972241074,39.89250671362288,3309.0871905104846,3448.9796972241074,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-21-34_0000043_noise_cd1bd69d.png,Not USV
2024-09-30_11-19-38_0000015_noise_7a031534,2024-09-30_11-19-38_0000015.wav,12204.829628491656,12258.580159678408,53.75053118675169,12154.829628491656,12308.580159678408,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-38_0000015_noise_7a031534.png,Not USV
2024-09-30_11-19-38_0000015_noise_8efaa824_trimmed,2024-09-30_11-19-38_0000015.wav,9280.178677640864,9369.08660602181,88.90792838094603,9230.178677640864,9419.08660602181,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-38_0000015_noise_8efaa824_trimmed.png,Not USV
2024-09-30_11-18-27_0000003_noise_f19566cd,2024-09-30_11-18-27_0000003.wav,3225.9511334368067,3325.8937309098246,99.94259747301794,3175.9511334368067,3375.8937309098246,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-27_0000003_noise_f19566cd.png,Not USV
2024-09-30_11-21-58_0000049_noise_b6f17570,2024-09-30_11-21-58_0000049.wav,118.09706106256685,212.20641970321708,94.10935864065023,68.09706106256685,262.2064197032171,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-21-58_0000049_noise_b6f17570.png,Not USV
2024-09-30_11-18-57_0000006_noise_0bc8c1ba,2024-09-30_11-18-57_0000006.wav,346.4455363059183,405.2968263419758,58.85129003605749,296.4455363059183,455.2968263419758,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-57_0000006_noise_0bc8c1ba.png,Not USV
2024-09-30_11-19-38_0000015_noise_6010d4da,2024-09-30_11-19-38_0000015.wav,4707.109649935128,4731.800481932903,24.690831997774694,4657.109649935128,4781.800481932903,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-38_0000015_noise_6010d4da.png,Not USV
2024-09-30_11-21-58_0000049_noise_188d488f,2024-09-30_11-21-58_0000049.wav,2741.3355833332025,2782.551827986975,41.216244653772264,2691.3355833332025,2832.551827986975,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-21-58_0000049_noise_188d488f.png,Not USV
2024-09-30_11-19-38_0000015_noise_3e48230e,2024-09-30_11-19-38_0000015.wav,13193.944378560233,13247.784977439445,53.84059887921285,13143.944378560233,13297.784977439445,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-38_0000015_noise_3e48230e.png,Not USV
2024-09-30_11-22-01_0000050_noise_a543c762,2024-09-30_11-22-01_0000050.wav,1347.879078780334,1412.3405446527836,64.46146587244948,1297.879078780334,1462.3405446527836,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-22-01_0000050_noise_a543c762.png,Not USV
2024-09-30_11-18-52_0000005_noise_90cb4a29,2024-09-30_11-18-52_0000005.wav,4194.641765167809,4238.378391207374,43.736626039564726,4144.641765167809,4288.378391207374,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-52_0000005_noise_90cb4a29.png,Not USV
2024-09-30_11-20-14_0000022_noise_8d4693ac,2024-09-30_11-20-14_0000022.wav,12255.824648221522,12319.200264331464,63.37561610994271,12205.824648221522,12369.200264331464,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-14_0000022_noise_8d4693ac.png,Not USV
2024-09-30_11-18-27_0000003_noise_535cbfe5,2024-09-30_11-18-27_0000003.wav,4640.296755971901,4707.0309635286185,66.73420755671759,4590.296755971901,4757.0309635286185,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-27_0000003_noise_535cbfe5.png,Not USV
2024-09-30_11-21-34_0000043_noise_ac9d1900,2024-09-30_11-21-34_0000043.wav,6492.39442220684,6524.989040441999,32.59461823515903,6442.39442220684,6574.989040441999,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-21-34_0000043_noise_ac9d1900.png,Not USV
2024-09-30_11-18-34_0000004_noise_ea9e2f5d,2024-09-30_11-18-34_0000004.wav,2409.367624489204,2444.2336213676617,34.865996878457736,2359.367624489204,2494.2336213676617,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-34_0000004_noise_ea9e2f5d.png,Not USV
2024-09-30_11-20-45_0000030_noise_ef66a863,2024-09-30_11-20-45_0000030.wav,2704.0490162990172,2742.865327899092,38.81631160007464,2654.0490162990172,2792.865327899092,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-45_0000030_noise_ef66a863.png,Not USV
2024-09-30_11-21-44_0000045_noise_2e6c915d,2024-09-30_11-21-44_0000045.wav,2382.8836024520074,2422.5808302750975,39.69722782309009,2332.8836024520074,2472.5808302750975,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-21-44_0000045_noise_2e6c915d.png,Not USV
2024-09-30_11-20-35_0000027_noise_4f837d8d,2024-09-30_11-20-35_0000027.wav,647.2106117332652,700.748604960135,53.537993226869844,597.2106117332652,750.748604960135,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-35_0000027_noise_4f837d8d.png,Not USV
2024-09-30_11-20-09_0000021_noise_5fec53ac,2024-09-30_11-20-09_0000021.wav,2158.4370077436793,2253.2135083625935,94.77650061891427,2108.4370077436793,2303.2135083625935,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-09_0000021_noise_5fec53ac.png,Not USV
2024-09-30_11-20-56_0000033_noise_f62863d3,2024-09-30_11-20-56_0000033.wav,1858.0757183427777,1897.1705945520453,39.09487620926757,1808.0757183427777,1947.1705945520453,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-56_0000033_noise_f62863d3.png,Not USV
2024-09-30_11-20-45_0000030_noise_cdd588ad,2024-09-30_11-20-45_0000030.wav,2081.1391563948164,2125.138922778717,43.999766383900806,2031.1391563948164,2175.138922778717,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-45_0000030_noise_cdd588ad.png,Not USV
2024-09-30_11-21-01_0000034_noise_cdcb18ed,2024-09-30_11-21-01_0000034.wav,5871.882482703031,5897.685931862484,25.80344915945261,5821.882482703031,5947.685931862484,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-21-01_0000034_noise_cdcb18ed.png,Not USV
2024-09-30_11-22-01_0000050_noise_e279a5b4,2024-09-30_11-22-01_0000050.wav,1654.87430163077,1754.5620174591777,99.68771582840759,1604.87430163077,1804.5620174591777,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-22-01_0000050_noise_e279a5b4.png,Not USV
2024-09-30_11-21-44_0000045_noise_f275f05a,2024-09-30_11-21-44_0000045.wav,458.64955496892145,548.9911743676848,90.34161939876338,408.64955496892145,598.9911743676848,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-21-44_0000045_noise_f275f05a.png,Not USV
2024-09-30_11-18-52_0000005_noise_c5a1c6a3,2024-09-30_11-18-52_0000005.wav,5012.982000732238,5099.681597103422,86.69959637118427,4962.982000732238,5149.681597103422,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-52_0000005_noise_c5a1c6a3.png,Not USV
2024-09-30_11-20-41_0000029_noise_96d6fa9f,2024-09-30_11-20-41_0000029.wav,1596.7574384607042,1617.3832870328768,20.625848572172572,1546.7574384607042,1667.3832870328768,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-41_0000029_noise_96d6fa9f.png,Not USV
2024-09-30_11-19-19_0000012_noise_59c6d7af,2024-09-30_11-19-19_0000012.wav,622.6179517702111,695.6890489674972,73.07109719728612,572.6179517702111,745.6890489674972,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-19_0000012_noise_59c6d7af.png,Not USV
2024-09-30_11-18-52_0000005_noise_20f49d5e,2024-09-30_11-18-52_0000005.wav,264.55636882459635,293.79066245812453,29.234293633528182,214.55636882459635,343.79066245812453,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-18-52_0000005_noise_20f49d5e.png,Not USV
2024-09-30_11-20-14_0000022_noise_ca83f1b1,2024-09-30_11-20-14_0000022.wav,7009.350749734371,7051.138606719556,41.7878569851855,6959.350749734371,7101.138606719556,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-14_0000022_noise_ca83f1b1.png,Not USV
2024-09-30_11-20-56_0000033_noise_47e7544f,2024-09-30_11-20-56_0000033.wav,2067.9894351299463,2104.2772201161424,36.28778498619613,2017.9894351299463,2154.2772201161424,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-20-56_0000033_noise_47e7544f.png,Not USV
2024-09-30_11-19-12_0000009_noise_36f11c80,2024-09-30_11-19-12_0000009.wav,844.2433610942311,903.3259092661813,59.08254817195018,794.2433610942311,953.3259092661813,0.0,0.0,False,C:\Users\light\PycharmProjects\mickey_london_lab\noise_samples\2024-09-30_11-19-12_0000009_noise_36f11c80.png,Not USV
