file,id,label,accepted,score,begin_time_s,end_time_s,call_length_s,principal_freq_hz,low_freq_hz,high_freq_hz,bandwidth_hz,freq_std_dev_hz,slope,sinuosity,mean_power_db,tonality,peak_freq_khz,source_file,wav_stem,det_start_s,det_end_s,det_duration_ms,det_index,det_prob_max,det_prob_mean,det_user_action,det_json_path,match_quality,match_distance_ms,peak_freq_hz,syllable_type,classification_confidence
2024-09-30_11-18-17_0000001,19.0,Cluster_23,1.0,1.0,5.255,5.26564,0.0106400000000004,96.1206896551724,81.89655172413794,123.27586206896552,41.37931034482759,13.268582867806844,-330.56779880736127,1.4135517525037864,-82.497527192125,0.2006556429316233,81.89655172413794,classified_Stats.xlsx,2024-09-30_11-18-17_0000001,,,,,,,,,unmatched_ds,,,Short,medium
2024-09-30_11-18-17_0000001,20.0,Cluster_27,1.0,1.0,5.333670000000001,5.352810000000001,0.0191400000000001,64.20454545454545,64.20454545454545,77.8409090909091,13.63636363636364,1.760446975548826,-7.871577831537984,1.2140078105545016,-71.13298136117308,0.2622965652769778,64.20454545454545,classified_Stats.xlsx,2024-09-30_11-18-17_0000001,,,,,,,,,unmatched_ds,,,Flat,high
2024-09-30_11-18-17_0000001,21.0,Cluster_27,1.0,1.0,5.663673333333334,5.687846666666667,0.0241733333333336,64.39393939393939,26.51515151515152,111.36363636363636,84.84848484848484,20.02764373426652,1618.080585884313,3.57508906345855,-76.11116768525362,0.1970034959329431,26.51515151515152,classified_Stats.xlsx,2024-09-30_11-18-17_0000001,,,,,,,,,unmatched_ds,,,Complex,low
2024-09-30_11-18-17_0000001,22.0,Cluster_15,1.0,1.0,6.6971066666666665,6.7289666666666665,0.03186,79.2016806722689,72.89915966386555,82.98319327731093,10.084033613445383,4.301701382609155,327.84173923172347,1.052602053463345,-72.21702276191168,0.2326574266604362,82.98319327731093,classified_Stats.xlsx,2024-09-30_11-18-17_0000001,,,,,,,,,unmatched_ds,,,Up,high
2024-09-30_11-18-17_0000001,23.0,Cluster_15,1.0,1.0,6.87394,6.925166666666667,0.0512266666666665,74.08088235294119,69.11764705882354,77.94117647058823,8.823529411764696,2.2211552427604526,-140.12138089618676,1.0822344500693386,-66.25758946149857,0.3162343056968089,73.52941176470588,classified_Stats.xlsx,2024-09-30_11-18-17_0000001,,,,,,,,,unmatched_ds,,,Flat,high
2024-09-30_11-18-27_0000003,1.0,Cluster_23,1.0,1.0,1.7246333333333332,1.7277233333333333,0.00309,85.4368932038835,84.70873786407768,86.16504854368932,1.4563106796116472,0.7675431214000942,437.0217396892955,1.1311104421148974,-72.47733473451459,0.2536212207758528,86.16504854368932,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-18-27_0000003,2.0,Cluster_27,1.0,1.0,1.82348,1.835443333333333,0.0119633333333333,69.38775510204081,63.265306122448976,70.91836734693877,7.653061224489789,1.5795258832747627,-38.29963442872605,1.182260355373544,-76.91673842765657,0.1846407901261158,69.38775510204081,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Short,medium
2024-09-30_11-18-27_0000003,3.0,Cluster_15,1.0,1.0,1.9257,1.93725,0.0115499999999999,73.57142857142857,56.42857142857143,82.14285714285714,25.714285714285708,5.936954800759042,972.5712410777764,1.547822652051477,-73.4606202801357,0.2298186227416352,73.57142857142857,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Short,medium
2024-09-30_11-18-27_0000003,4.0,Cluster_27,1.0,1.0,2.0273600000000003,2.0429,0.0155399999999996,65.17857142857142,63.83928571428571,70.53571428571428,6.696428571428569,2.9947338984372203,390.8974694736958,1.0137356190421811,-77.44031984113117,0.1809501851733082,65.17857142857142,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Up,high
2024-09-30_11-18-27_0000003,5.0,Cluster_27,1.0,1.0,2.13213,2.13329,0.00116,64.65517241379311,64.65517241379311,64.65517241379311,0.0,0.0,2.0810205776969608e-11,1.0,-74.41393993087631,0.2315035906111708,64.65517241379311,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-18-27_0000003,6.0,Cluster_22,1.0,1.0,2.311393333333333,2.3166066666666665,0.0052133333333332,70.16129032258064,68.54838709677419,121.77419354838707,53.2258064516129,13.37649720105391,-4322.110854225115,4.449674066884263,-76.88119776492273,0.1862700348294553,70.16129032258064,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-18-27_0000003,7.0,Cluster_6,1.0,1.0,2.50644,2.52582,0.0193799999999999,66.1764705882353,63.23529411764706,119.11764705882354,55.88235294117648,15.931192989004623,-1144.6887597797488,3.1609901229583786,-77.04253419509868,0.1863938025685251,66.1764705882353,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Chevron,high
2024-09-30_11-18-27_0000003,8.0,Cluster_18,1.0,1.0,2.7863333333333333,2.791666666666667,0.0053333333333336,29.5,26.5,71.5,45.0,19.764607405216854,-1202.2058823529314,4.490072698448459,-72.84858606700628,0.2627837625827667,29.5,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-18-27_0000003,9.0,Cluster_20,1.0,1.0,2.785933333333333,2.791133333333333,0.0052000000000003,35.38461538461539,29.615384615384613,72.3076923076923,42.69230769230769,21.38430143228737,-3101.632095714938,12.587287801041702,-71.50870910577234,0.2324750144670868,29.615384615384613,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-18-27_0000003,10.0,Cluster_23,1.0,1.0,2.87912,2.88064,0.0015200000000001,94.82758620689656,87.06896551724138,97.41379310344828,10.344827586206904,3.2826608214930664,1361.161524500926,1.3503410733303678,-75.02265179790778,0.2579086507625984,97.41379310344828,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-18-27_0000003,11.0,Cluster_14,1.0,1.0,2.8793,2.88966,0.0103599999999999,96.42857142857144,66.07142857142858,98.21428571428572,32.14285714285714,13.748582693394164,-3286.2280683816616,1.0182280211464552,-73.55160283817087,0.2418252676837771,98.21428571428572,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Short,medium
2024-09-30_11-18-27_0000003,12.0,Cluster_23,1.0,1.0,3.43533,3.46106,0.0257299999999998,95.2127659574468,85.63829787234042,98.40425531914892,12.765957446808514,5.095313510753382,478.111690873049,1.05959662645671,-75.05408682933468,0.2296111330925906,85.63829787234042,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Up,high
2024-09-30_11-18-27_0000003,13.0,Cluster_27,1.0,1.0,3.60296,3.6084,0.0054400000000001,68.68932038834951,67.23300970873787,86.16504854368932,18.932038834951456,7.961865836744126,-3180.9554204320243,1.4226309186389197,-69.45346048880975,0.2667322746807118,68.68932038834951,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-18-27_0000003,14.0,Cluster_2,1.0,1.0,3.7676066666666665,3.782333333333333,0.0147266666666667,83.42105263157895,26.57894736842105,122.89473684210526,96.3157894736842,21.86899176427651,1253.219823893054,8.306041638088198,-78.00062119150878,0.1930127758957675,85.0,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Short,low
2024-09-30_11-18-27_0000003,15.0,Cluster_27,1.0,1.0,3.8572,3.8604,0.0032,65.625,64.0625,65.625,1.5625,0.8159890122923336,-44.38920454545264,1.2835477196854057,-74.34395925155557,0.2234608503963636,65.625,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-18-27_0000003,16.0,Cluster_27,1.0,1.0,3.96278,4.01542,0.0526399999999998,71.47887323943661,26.056338028169016,121.12676056338027,95.07042253521126,11.140614167180864,-5.73537919305227,3.1433925895757584,-75.0019191317021,0.1929611063565123,73.59154929577464,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Chevron,high
2024-09-30_11-18-27_0000003,17.0,Cluster_12,1.0,1.0,4.098646666666666,4.142673333333333,0.0440266666666664,78.14960629921259,26.18110236220473,82.8740157480315,56.69291338582677,10.604420912864876,177.8608234938092,1.661138209974719,-68.01974265618041,0.3000732873658215,82.8740157480315,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Frequency_Jump,low
2024-09-30_11-18-27_0000003,18.0,Cluster_27,1.0,1.0,4.2201933333333335,4.245263333333334,0.0250700000000003,66.28440366972477,63.53211009174312,70.41284403669724,6.880733944954116,2.79801031128818,228.51719086836505,1.02194478443227,-72.39503985118478,0.224429347640386,64.90825688073394,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Up,medium
2024-09-30_11-18-27_0000003,19.0,Cluster_5,1.0,1.0,4.33918,4.347263333333333,0.0080833333333334,72.16494845360825,28.09278350515464,72.93814432989691,44.84536082474227,21.4388433929875,5014.2444478649495,2.8436010792201616,-77.3290060496994,0.1840874836963415,28.09278350515464,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-18-27_0000003,20.0,Cluster_23,1.0,1.0,4.455493333333334,4.45856,0.0030666666666663,86.29032258064515,73.38709677419354,86.29032258064515,12.903225806451616,3.8721894455297137,-2055.9734795358863,1.397027779693488,-76.37511642280185,0.192744645043176,86.29032258064515,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-18-27_0000003,21.0,Cluster_18,1.0,1.0,5.1102533333333335,5.12108,0.0108266666666665,69.19642857142857,27.678571428571427,71.875,44.19642857142857,12.286843730304396,-1058.2549204331333,4.84748317575328,-70.79041392453976,0.2569886231183527,65.17857142857142,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Short,medium
2024-09-30_11-18-27_0000003,22.0,Cluster_15,1.0,1.0,5.32874,5.34926,0.0205200000000003,81.08695652173913,66.73913043478261,87.6086956521739,20.869565217391298,7.048805374127039,-1057.1447507869127,1.1969643124605176,-72.43864733078946,0.2487268168763495,85.0,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Down,high
2024-09-30_11-18-27_0000003,23.0,Cluster_15,1.0,1.0,5.43092,5.4516,0.0206799999999995,85.0,80.26315789473685,86.57894736842105,6.315789473684205,2.557395966662541,-279.2387745539446,1.012986633018386,-72.58133509701048,0.2316138929932595,86.57894736842105,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Down,medium
2024-09-30_11-18-27_0000003,24.0,Cluster_26,1.0,1.0,6.17873,6.190536666666667,0.0118066666666667,60.06493506493506,28.89610389610389,100.97402597402598,72.07792207792208,17.824334491697115,260.31710110219666,4.559905253823646,-79.68445181539326,0.1858715652367474,60.06493506493506,classified_Stats.xlsx,2024-09-30_11-18-27_0000003,,,,,,,,,unmatched_ds,,,Short,medium
2024-09-30_11-18-57_0000006,1.0,Cluster_27,1.0,1.0,2.0753100000000004,2.0880500000000004,0.0127399999999999,70.60810810810811,28.04054054054054,73.64864864864865,45.608108108108105,8.504474956489306,-1227.3991865828596,3.9300089110886023,-75.2776106335218,0.1932672225262706,67.56756756756758,classified_Stats.xlsx,2024-09-30_11-18-57_0000006,,,,,,,,,unmatched_ds,,,Short,medium
2024-09-30_11-19-38_0000015,1.0,Cluster_27,1.0,1.0,0.05005,0.05995,0.0099,63.602941176470594,62.5,69.11764705882354,6.617647058823536,2.0979616449917677,387.40469844418345,1.3272700788941487,-71.95805286196978,0.218390521854894,63.602941176470594,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Short,medium
2024-09-30_11-19-38_0000015,2.0,Cluster_12,1.0,1.0,0.2503466666666666,0.25694,0.0065933333333333,69.82758620689654,30.17241379310345,71.55172413793103,41.37931034482759,8.257921896738237,-1393.7798542589198,1.434280064968527,-71.86117802671768,0.247468714104291,69.82758620689654,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-19-38_0000015,3.0,Cluster_26,1.0,1.0,0.81588,0.8692666666666666,0.0533866666666665,70.83333333333334,26.041666666666668,111.45833333333334,85.41666666666667,21.43697155690174,523.0283946248247,4.194769608999359,-77.19898799195585,0.1842905206339531,28.125,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Complex,medium
2024-09-30_11-19-38_0000015,4.0,Cluster_27,1.0,1.0,0.9982,1.02613,0.02793,65.54054054054055,64.52702702702703,67.56756756756758,3.0405405405405475,0.8579473742236381,-80.23150515559209,1.0574844770844969,-68.92865855891894,0.253300780349711,66.55405405405406,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Flat,high
2024-09-30_11-19-38_0000015,5.0,Cluster_27,1.0,1.0,1.1220466666666666,1.12568,0.0036333333333333,63.18181818181818,61.81818181818181,63.18181818181818,1.3636363636363669,0.4111518335151332,1.234726426551213e-12,1.082842712474619,-75.95663823508653,0.1933444429112918,63.18181818181818,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-19-38_0000015,6.0,Cluster_14,1.0,1.0,1.25108,1.25843,0.0073499999999999,63.51351351351352,30.06756756756757,83.78378378378379,53.71621621621623,10.305784635355462,173.38016287596116,7.893236472694218,-76.18356308472971,0.1843148640912247,63.51351351351352,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-19-38_0000015,7.0,Cluster_27,1.0,1.0,1.3407933333333333,1.3428733333333334,0.00208,65.0,63.57142857142857,65.0,1.4285714285714306,0.7636035483212136,-883.0455259026703,1.054490214014425,-71.01347744704694,0.2331693463032695,65.0,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-19-38_0000015,8.0,Cluster_27,1.0,1.0,1.44669,1.4511,0.00441,57.43243243243244,57.43243243243244,58.44594594594595,1.0135135135135158,0.5233761278658684,-150.42872185729,1.0920474583051325,-70.79079518962855,0.2235890036530784,57.43243243243244,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-19-38_0000015,9.0,Cluster_3,1.0,1.0,1.56174,1.60968,0.04794,77.8169014084507,26.056338028169016,84.15492957746478,58.09859154929577,18.408443340789205,-544.4091613072763,3.7176812306436906,-69.52951962601759,0.2613944000645299,84.15492957746478,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Complex,low
2024-09-30_11-19-38_0000015,10.0,Cluster_2,1.0,1.0,1.66104,1.71252,0.0514799999999999,63.63636363636364,26.13636363636364,101.13636363636364,75.0,19.664913754762026,-292.80812880126024,2.7650829051907446,-78.16173664952754,0.1830126172910573,64.77272727272728,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Chevron,high
2024-09-30_11-19-38_0000015,11.0,Cluster_27,1.0,1.0,1.8994233333333328,1.94017,0.0407466666666667,61.71875,26.5625,67.1875,40.625,4.956712408102231,-113.48476458096972,1.656054593280892,-65.95255785488769,0.2813105697234548,61.71875,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Flat,medium
2024-09-30_11-19-38_0000015,12.0,Cluster_15,1.0,1.0,2.1413333333333333,2.1501533333333334,0.00882,82.57575757575758,56.81818181818181,103.78787878787878,46.96969696969697,7.75168502292768,753.9961797526885,2.8366420878420118,-77.2353171747419,0.1942383118936183,82.57575757575758,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-19-38_0000015,13.0,Cluster_8,1.0,1.0,2.2491233333333334,2.2580766666666667,0.0089533333333333,28.79746835443038,26.89873417721519,91.45569620253164,64.55696202531645,27.140757798129982,-3206.722944197539,2.168870385513493,-78.9002201828753,0.186944561301171,28.79746835443038,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-19-38_0000015,14.0,Cluster_9,1.0,1.0,2.601983333333333,2.62975,0.0277666666666664,30.232558139534884,26.74418604651163,82.55813953488372,55.81395348837209,14.311249502949284,130.3363080345636,3.1288292311274035,-71.12310148407678,0.2561624394263123,52.906976744186046,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Chevron,high
2024-09-30_11-19-38_0000015,15.0,Cluster_4,1.0,1.0,3.15014,3.1841133333333334,0.0339733333333334,71.46017699115045,26.327433628318584,87.38938053097345,61.06194690265487,16.723859035606846,-145.91647439173403,4.090140460222735,-70.81329920706283,0.2508283458763998,86.06194690265487,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Complex,medium
2024-09-30_11-19-38_0000015,16.0,Cluster_16,1.0,1.0,3.2460166666666668,3.2839333333333336,0.0379166666666668,33.333333333333336,26.19047619047619,80.95238095238095,54.76190476190476,19.286588155678764,520.9161633784516,7.007296437047952,-71.92147711096005,0.2347046659551846,66.66666666666666,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Complex,high
2024-09-30_11-19-38_0000015,17.0,Cluster_9,1.0,1.0,3.34872,3.38392,0.0352000000000001,76.5625,26.5625,103.125,76.5625,24.703397998662496,535.5409104917802,7.32538560158407,-71.19250146357975,0.2481829012209221,26.5625,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Complex,high
2024-09-30_11-19-38_0000015,18.0,Cluster_11,1.0,1.0,3.46766,3.49184,0.0241799999999998,31.382978723404257,26.595744680851062,76.06382978723404,49.46808510638298,18.6770170305934,-1814.3337546816128,2.9728075863366112,-71.85099230349869,0.2351020727312061,29.78723404255319,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Chevron,high
2024-09-30_11-19-38_0000015,19.0,Cluster_3,1.0,1.0,3.5816,3.5864,0.0047999999999999,63.4297520661157,31.198347107438018,64.6694214876033,33.471074380165284,9.008541495941389,-2383.9796567069397,5.255208319635751,-72.61141046937617,0.2362784664524592,63.4297520661157,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-19-38_0000015,20.0,Cluster_14,1.0,1.0,3.795416666666666,3.809893333333333,0.0144766666666664,63.23529411764706,27.94117647058824,73.52941176470588,45.58823529411765,16.997530049160783,-1500.6641216566727,3.916892328036037,-72.28193033775305,0.242300461853243,29.411764705882355,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Short,low
2024-09-30_11-19-38_0000015,21.0,Cluster_10,1.0,1.0,4.016066666666667,4.01868,0.0026133333333326,65.9090909090909,26.51515151515152,65.9090909090909,39.39393939393939,16.862561641208632,6493.506493506483,7.002281412681745,-75.78848709863581,0.185955932291744,65.9090909090909,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Short,high
2024-09-30_11-19-38_0000015,22.0,Cluster_16,1.0,1.0,4.1987000000000005,4.2277000000000005,0.0289999999999999,60.76158940397351,25.99337748344371,65.72847682119206,39.73509933774835,15.186381940568335,1106.4932805244357,2.442960707095964,-74.96131877189818,0.1810649984691099,28.973509933774835,classified_Stats.xlsx,2024-09-30_11-19-38_0000015,,,,,,,,,unmatched_ds,,,Chevron,medium
