candidate_id,spectrogram_path,label,source_file
2024-09-30_11-18-27_0000003_00001816,spectrograms_training\train\2024-09-30_11-18-27_0000003_00001816.png,USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00001918,spectrograms_training\train\2024-09-30_11-18-27_0000003_00001918.png,USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00002505,spectrograms_training\train\2024-09-30_11-18-27_0000003_00002505.png,USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00002874,spectrograms_training\train\2024-09-30_11-18-27_0000003_00002874.png,USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00003431,spectrograms_training\train\2024-09-30_11-18-27_0000003_00003431.png,USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00003588,spectrograms_training\train\2024-09-30_11-18-27_0000003_00003588.png,USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00003761,spectrograms_training\train\2024-09-30_11-18-27_0000003_00003761.png,USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00003852,spectrograms_training\train\2024-09-30_11-18-27_0000003_00003852.png,USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00003959,spectrograms_training\train\2024-09-30_11-18-27_0000003_00003959.png,USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00004091,spectrograms_training\train\2024-09-30_11-18-27_0000003_00004091.png,USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00004177,spectrograms_training\train\2024-09-30_11-18-27_0000003_00004177.png,USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00004259,spectrograms_training\train\2024-09-30_11-18-27_0000003_00004259.png,Not USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00004401,spectrograms_training\train\2024-09-30_11-18-27_0000003_00004401.png,Not USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00004450,spectrograms_training\train\2024-09-30_11-18-27_0000003_00004450.png,Not USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00004787,spectrograms_training\train\2024-09-30_11-18-27_0000003_00004787.png,Not USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00004962,spectrograms_training\train\2024-09-30_11-18-27_0000003_00004962.png,Not USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00005026,spectrograms_training\train\2024-09-30_11-18-27_0000003_00005026.png,Not USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00005078,spectrograms_training\train\2024-09-30_11-18-27_0000003_00005078.png,USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00005136,spectrograms_training\train\2024-09-30_11-18-27_0000003_00005136.png,Not USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00005310,spectrograms_training\train\2024-09-30_11-18-27_0000003_00005310.png,USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-27_0000003_00005424,spectrograms_training\train\2024-09-30_11-18-27_0000003_00005424.png,USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-34_0000004_00000165,spectrograms_training\train\2024-09-30_11-18-34_0000004_00000165.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00000840,spectrograms_training\train\2024-09-30_11-18-34_0000004_00000840.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00001037,spectrograms_training\train\2024-09-30_11-18-34_0000004_00001037.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00001432,spectrograms_training\train\2024-09-30_11-18-34_0000004_00001432.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00001546,spectrograms_training\train\2024-09-30_11-18-34_0000004_00001546.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00001746,spectrograms_training\train\2024-09-30_11-18-34_0000004_00001746.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00001850,spectrograms_training\train\2024-09-30_11-18-34_0000004_00001850.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00001967,spectrograms_training\train\2024-09-30_11-18-34_0000004_00001967.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00002079,spectrograms_training\train\2024-09-30_11-18-34_0000004_00002079.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00002632,spectrograms_training\train\2024-09-30_11-18-34_0000004_00002632.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00002724,spectrograms_training\train\2024-09-30_11-18-34_0000004_00002724.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00002827,spectrograms_training\train\2024-09-30_11-18-34_0000004_00002827.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00002929,spectrograms_training\train\2024-09-30_11-18-34_0000004_00002929.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00003019,spectrograms_training\train\2024-09-30_11-18-34_0000004_00003019.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00003119,spectrograms_training\train\2024-09-30_11-18-34_0000004_00003119.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00003222,spectrograms_training\train\2024-09-30_11-18-34_0000004_00003222.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00003942,spectrograms_training\train\2024-09-30_11-18-34_0000004_00003942.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00003987,spectrograms_training\train\2024-09-30_11-18-34_0000004_00003987.png,Not USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00004481,spectrograms_training\train\2024-09-30_11-18-34_0000004_00004481.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00004925,spectrograms_training\train\2024-09-30_11-18-34_0000004_00004925.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00005154,spectrograms_training\train\2024-09-30_11-18-34_0000004_00005154.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00005179,spectrograms_training\train\2024-09-30_11-18-34_0000004_00005179.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00005278,spectrograms_training\train\2024-09-30_11-18-34_0000004_00005278.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00005398,spectrograms_training\train\2024-09-30_11-18-34_0000004_00005398.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00005529,spectrograms_training\train\2024-09-30_11-18-34_0000004_00005529.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00005614,spectrograms_training\train\2024-09-30_11-18-34_0000004_00005614.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00005707,spectrograms_training\train\2024-09-30_11-18-34_0000004_00005707.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00005935,spectrograms_training\train\2024-09-30_11-18-34_0000004_00005935.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00006043,spectrograms_training\train\2024-09-30_11-18-34_0000004_00006043.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00006128,spectrograms_training\train\2024-09-30_11-18-34_0000004_00006128.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00006231,spectrograms_training\train\2024-09-30_11-18-34_0000004_00006231.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00006324,spectrograms_training\train\2024-09-30_11-18-34_0000004_00006324.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00006503,spectrograms_training\train\2024-09-30_11-18-34_0000004_00006503.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00006599,spectrograms_training\train\2024-09-30_11-18-34_0000004_00006599.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00007085,spectrograms_training\train\2024-09-30_11-18-34_0000004_00007085.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00007466,spectrograms_training\train\2024-09-30_11-18-34_0000004_00007466.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00007589,spectrograms_training\train\2024-09-30_11-18-34_0000004_00007589.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00007734,spectrograms_training\train\2024-09-30_11-18-34_0000004_00007734.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00007937,spectrograms_training\train\2024-09-30_11-18-34_0000004_00007937.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00008151,spectrograms_training\train\2024-09-30_11-18-34_0000004_00008151.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00008259,spectrograms_training\train\2024-09-30_11-18-34_0000004_00008259.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00008983,spectrograms_training\train\2024-09-30_11-18-34_0000004_00008983.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-34_0000004_00009211,spectrograms_training\train\2024-09-30_11-18-34_0000004_00009211.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-57_0000006_00000117,spectrograms_training\train\2024-09-30_11-18-57_0000006_00000117.png,USV,2024-09-30_11-18-57_0000006.wav
2024-09-30_11-18-57_0000006_00001076,spectrograms_training\train\2024-09-30_11-18-57_0000006_00001076.png,USV,2024-09-30_11-18-57_0000006.wav
2024-09-30_11-18-57_0000006_00001171,spectrograms_training\train\2024-09-30_11-18-57_0000006_00001171.png,USV,2024-09-30_11-18-57_0000006.wav
2024-09-30_11-18-57_0000006_00001298,spectrograms_training\train\2024-09-30_11-18-57_0000006_00001298.png,USV,2024-09-30_11-18-57_0000006.wav
2024-09-30_11-18-57_0000006_00001343,spectrograms_training\train\2024-09-30_11-18-57_0000006_00001343.png,USV,2024-09-30_11-18-57_0000006.wav
2024-09-30_11-18-57_0000006_00001451,spectrograms_training\train\2024-09-30_11-18-57_0000006_00001451.png,USV,2024-09-30_11-18-57_0000006.wav
2024-09-30_11-18-57_0000006_00001618,spectrograms_training\train\2024-09-30_11-18-57_0000006_00001618.png,USV,2024-09-30_11-18-57_0000006.wav
2024-09-30_11-19-00_0000007_00001009,spectrograms_training\train\2024-09-30_11-19-00_0000007_00001009.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00001972,spectrograms_training\train\2024-09-30_11-19-00_0000007_00001972.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00002393,spectrograms_training\train\2024-09-30_11-19-00_0000007_00002393.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00002569,spectrograms_training\train\2024-09-30_11-19-00_0000007_00002569.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00003107,spectrograms_training\train\2024-09-30_11-19-00_0000007_00003107.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00003277,spectrograms_training\train\2024-09-30_11-19-00_0000007_00003277.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00003824,spectrograms_training\train\2024-09-30_11-19-00_0000007_00003824.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00003943,spectrograms_training\train\2024-09-30_11-19-00_0000007_00003943.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00004433,spectrograms_training\train\2024-09-30_11-19-00_0000007_00004433.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00004698,spectrograms_training\train\2024-09-30_11-19-00_0000007_00004698.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00004836,spectrograms_training\train\2024-09-30_11-19-00_0000007_00004836.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00004892,spectrograms_training\train\2024-09-30_11-19-00_0000007_00004892.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00004993,spectrograms_training\train\2024-09-30_11-19-00_0000007_00004993.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00005022,spectrograms_training\train\2024-09-30_11-19-00_0000007_00005022.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00005174,spectrograms_training\train\2024-09-30_11-19-00_0000007_00005174.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00005199,spectrograms_training\train\2024-09-30_11-19-00_0000007_00005199.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00005280,spectrograms_training\train\2024-09-30_11-19-00_0000007_00005280.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00005374,spectrograms_training\train\2024-09-30_11-19-00_0000007_00005374.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00005399,spectrograms_training\train\2024-09-30_11-19-00_0000007_00005399.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00005488,spectrograms_training\train\2024-09-30_11-19-00_0000007_00005488.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00005586,spectrograms_training\train\2024-09-30_11-19-00_0000007_00005586.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00005775,spectrograms_training\train\2024-09-30_11-19-00_0000007_00005775.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00005871,spectrograms_training\train\2024-09-30_11-19-00_0000007_00005871.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00006065,spectrograms_training\train\2024-09-30_11-19-00_0000007_00006065.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00006167,spectrograms_training\train\2024-09-30_11-19-00_0000007_00006167.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00006280,spectrograms_training\train\2024-09-30_11-19-00_0000007_00006280.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00006508,spectrograms_training\train\2024-09-30_11-19-00_0000007_00006508.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00006819,spectrograms_training\train\2024-09-30_11-19-00_0000007_00006819.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00007107,spectrograms_training\train\2024-09-30_11-19-00_0000007_00007107.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-00_0000007_00007439,spectrograms_training\train\2024-09-30_11-19-00_0000007_00007439.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-09_0000008_00001861,spectrograms_training\train\2024-09-30_11-19-09_0000008_00001861.png,USV,2024-09-30_11-19-09_0000008.wav
2024-09-30_11-19-09_0000008_00001978,spectrograms_training\train\2024-09-30_11-19-09_0000008_00001978.png,USV,2024-09-30_11-19-09_0000008.wav
2024-09-30_11-19-09_0000008_00002115,spectrograms_training\train\2024-09-30_11-19-09_0000008_00002115.png,USV,2024-09-30_11-19-09_0000008.wav
2024-09-30_11-19-09_0000008_00002272,spectrograms_training\train\2024-09-30_11-19-09_0000008_00002272.png,USV,2024-09-30_11-19-09_0000008.wav
2024-09-30_11-19-09_0000008_00002397,spectrograms_training\train\2024-09-30_11-19-09_0000008_00002397.png,USV,2024-09-30_11-19-09_0000008.wav
2024-09-30_11-19-09_0000008_00002624,spectrograms_training\train\2024-09-30_11-19-09_0000008_00002624.png,USV,2024-09-30_11-19-09_0000008.wav
2024-09-30_11-19-09_0000008_00003107,spectrograms_training\train\2024-09-30_11-19-09_0000008_00003107.png,USV,2024-09-30_11-19-09_0000008.wav
2024-09-30_11-19-09_0000008_00003252,spectrograms_training\train\2024-09-30_11-19-09_0000008_00003252.png,USV,2024-09-30_11-19-09_0000008.wav
2024-09-30_11-19-15_0000010_00000452,spectrograms_training\train\2024-09-30_11-19-15_0000010_00000452.png,USV,2024-09-30_11-19-15_0000010.wav
2024-09-30_11-19-15_0000010_00001007,spectrograms_training\train\2024-09-30_11-19-15_0000010_00001007.png,USV,2024-09-30_11-19-15_0000010.wav
2024-09-30_11-19-15_0000010_00001198,spectrograms_training\train\2024-09-30_11-19-15_0000010_00001198.png,USV,2024-09-30_11-19-15_0000010.wav
2024-09-30_11-19-15_0000010_00001326,spectrograms_training\train\2024-09-30_11-19-15_0000010_00001326.png,USV,2024-09-30_11-19-15_0000010.wav
2024-09-30_11-19-15_0000010_00001501,spectrograms_training\train\2024-09-30_11-19-15_0000010_00001501.png,Not USV,2024-09-30_11-19-15_0000010.wav
2024-09-30_11-19-15_0000010_00001915,spectrograms_training\train\2024-09-30_11-19-15_0000010_00001915.png,Not USV,2024-09-30_11-19-15_0000010.wav
2024-09-30_11-19-15_0000010_00002071,spectrograms_training\train\2024-09-30_11-19-15_0000010_00002071.png,USV,2024-09-30_11-19-15_0000010.wav
2024-09-30_11-19-15_0000010_00002128,spectrograms_training\train\2024-09-30_11-19-15_0000010_00002128.png,Not USV,2024-09-30_11-19-15_0000010.wav
2024-09-30_11-19-16_0000011_00000222,spectrograms_training\train\2024-09-30_11-19-16_0000011_00000222.png,Not USV,2024-09-30_11-19-16_0000011.wav
2024-09-30_11-19-16_0000011_00000378,spectrograms_training\train\2024-09-30_11-19-16_0000011_00000378.png,USV,2024-09-30_11-19-16_0000011.wav
2024-09-30_11-19-16_0000011_00000435,spectrograms_training\train\2024-09-30_11-19-16_0000011_00000435.png,Not USV,2024-09-30_11-19-16_0000011.wav
2024-09-30_11-19-16_0000011_00001021,spectrograms_training\train\2024-09-30_11-19-16_0000011_00001021.png,USV,2024-09-30_11-19-16_0000011.wav
2024-09-30_11-19-16_0000011_00001049,spectrograms_training\train\2024-09-30_11-19-16_0000011_00001049.png,USV,2024-09-30_11-19-16_0000011.wav
2024-09-30_11-19-16_0000011_00001155,spectrograms_training\train\2024-09-30_11-19-16_0000011_00001155.png,USV,2024-09-30_11-19-16_0000011.wav
2024-09-30_11-19-16_0000011_00001634,spectrograms_training\train\2024-09-30_11-19-16_0000011_00001634.png,USV,2024-09-30_11-19-16_0000011.wav
2024-09-30_11-19-16_0000011_00001856,spectrograms_training\train\2024-09-30_11-19-16_0000011_00001856.png,Not USV,2024-09-30_11-19-16_0000011.wav
2024-09-30_11-19-16_0000011_00001978,spectrograms_training\train\2024-09-30_11-19-16_0000011_00001978.png,Not USV,2024-09-30_11-19-16_0000011.wav
2024-09-30_11-19-16_0000011_00002056,spectrograms_training\train\2024-09-30_11-19-16_0000011_00002056.png,USV,2024-09-30_11-19-16_0000011.wav
2024-09-30_11-19-16_0000011_00002106,spectrograms_training\train\2024-09-30_11-19-16_0000011_00002106.png,USV,2024-09-30_11-19-16_0000011.wav
2024-09-30_11-19-16_0000011_00002287,spectrograms_training\train\2024-09-30_11-19-16_0000011_00002287.png,USV,2024-09-30_11-19-16_0000011.wav
2024-09-30_11-19-16_0000011_00002514,spectrograms_training\train\2024-09-30_11-19-16_0000011_00002514.png,Not USV,2024-09-30_11-19-16_0000011.wav
2024-09-30_11-19-19_0000012_00000561,spectrograms_training\train\2024-09-30_11-19-19_0000012_00000561.png,USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-19-19_0000012_00000783,spectrograms_training\train\2024-09-30_11-19-19_0000012_00000783.png,Not USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-19-19_0000012_00001009,spectrograms_training\train\2024-09-30_11-19-19_0000012_00001009.png,Not USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-19-19_0000012_00001247,spectrograms_training\train\2024-09-30_11-19-19_0000012_00001247.png,USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-19-19_0000012_00001358,spectrograms_training\train\2024-09-30_11-19-19_0000012_00001358.png,USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-19-19_0000012_00001450,spectrograms_training\train\2024-09-30_11-19-19_0000012_00001450.png,USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-19-19_0000012_00001553,spectrograms_training\train\2024-09-30_11-19-19_0000012_00001553.png,USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-19-19_0000012_00001740,spectrograms_training\train\2024-09-30_11-19-19_0000012_00001740.png,USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-19-19_0000012_00001843,spectrograms_training\train\2024-09-30_11-19-19_0000012_00001843.png,USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-19-19_0000012_00001958,spectrograms_training\train\2024-09-30_11-19-19_0000012_00001958.png,USV,2024-09-30_11-19-19_0000012.wav
