candidate_id,source_file,label,spectrogram_path
2024-09-30_22-33-41_0003488_003110_roll03236,2024-09-30_22-33-41_0003488.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_003110_roll03236.png
2024-09-30_22-33-41_0003488_003110_roll03257,2024-09-30_22-33-41_0003488.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_003110_roll03257.png
2024-09-30_22-33-41_0003488_003110_roll03260,2024-09-30_22-33-41_0003488.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_003110_roll03260.png
2024-09-30_22-33-41_0003488_003482_roll03482,2024-09-30_22-33-41_0003488.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_003482_roll03482.png
2024-09-30_22-33-41_0003488_003482_roll03500,2024-09-30_22-33-41_0003488.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_003482_roll03500.png
2024-09-30_22-33-41_0003488_neg_rand_0000,2024-09-30_22-33-41_0003488.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_neg_rand_0000.png
2024-09-30_22-33-41_0003488_neg_rand_0001,2024-09-30_22-33-41_0003488.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_neg_rand_0001.png
2024-09-30_22-33-41_0003488_neg_rand_0002,2024-09-30_22-33-41_0003488.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_neg_rand_0002.png
2024-09-30_22-33-41_0003488_neg_rand_0003,2024-09-30_22-33-41_0003488.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_neg_rand_0003.png
2024-09-30_22-33-41_0003488_neg_rand_0004,2024-09-30_22-33-41_0003488.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_neg_rand_0004.png
2024-09-30_22-33-41_0003488_neg_rand_0005,2024-09-30_22-33-41_0003488.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_neg_rand_0005.png
2024-09-30_22-33-41_0003488_neg_rand_0006,2024-09-30_22-33-41_0003488.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_neg_rand_0006.png
2024-09-30_22-33-41_0003488_neg_rand_0007,2024-09-30_22-33-41_0003488.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_neg_rand_0007.png
2024-09-30_22-33-41_0003488_neg_rand_0008,2024-09-30_22-33-41_0003488.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_neg_rand_0008.png
2024-09-30_22-33-41_0003488_neg_rand_0009,2024-09-30_22-33-41_0003488.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_neg_rand_0009.png
2024-09-30_22-33-41_0003488_neg_rand_0010,2024-09-30_22-33-41_0003488.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_neg_rand_0010.png
2024-09-30_22-33-41_0003488_neg_lowE_0000,2024-09-30_22-33-41_0003488.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_neg_lowE_0000.png
2024-09-30_22-33-41_0003488_neg_lowE_0001,2024-09-30_22-33-41_0003488.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_neg_lowE_0001.png
2024-09-30_22-33-41_0003488_neg_lowE_0002,2024-09-30_22-33-41_0003488.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_neg_lowE_0002.png
2024-09-30_22-33-41_0003488_neg_lowE_0003,2024-09-30_22-33-41_0003488.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_22-33-41_0003488_neg_lowE_0003.png
2024-09-30_11-22-52_0000063_000055,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_000055.png
2024-09-30_11-22-52_0000063_000055_jit01,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_000055_jit01.png
2024-09-30_11-22-52_0000063_000055_jit02,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_000055_jit02.png
2024-09-30_11-22-52_0000063_000277,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_000277.png
2024-09-30_11-22-52_0000063_000277_jit01,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_000277_jit01.png
2024-09-30_11-22-52_0000063_000277_jit02,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_000277_jit02.png
2024-09-30_11-22-52_0000063_002068,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_002068.png
2024-09-30_11-22-52_0000063_002068_jit01,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_002068_jit01.png
2024-09-30_11-22-52_0000063_002068_jit02,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_002068_jit02.png
2024-09-30_11-22-52_0000063_002368_roll02368,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_002368_roll02368.png
2024-09-30_11-22-52_0000063_002368_roll02383,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_002368_roll02383.png
2024-09-30_11-22-52_0000063_002618,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_002618.png
2024-09-30_11-22-52_0000063_002618_jit01,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_002618_jit01.png
2024-09-30_11-22-52_0000063_002618_jit02,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_002618_jit02.png
2024-09-30_11-22-52_0000063_003406_roll03406,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_003406_roll03406.png
2024-09-30_11-22-52_0000063_003406_roll03427,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_003406_roll03427.png
2024-09-30_11-22-52_0000063_003406_roll03448,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_003406_roll03448.png
2024-09-30_11-22-52_0000063_003406_roll03454,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_003406_roll03454.png
2024-09-30_11-22-52_0000063_003991,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_003991.png
2024-09-30_11-22-52_0000063_003991_jit01,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_003991_jit01.png
2024-09-30_11-22-52_0000063_003991_jit02,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_003991_jit02.png
2024-09-30_11-22-52_0000063_004308,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_004308.png
2024-09-30_11-22-52_0000063_004308_jit01,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_004308_jit01.png
2024-09-30_11-22-52_0000063_004308_jit02,2024-09-30_11-22-52_0000063.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_004308_jit02.png
2024-09-30_11-22-52_0000063_neg_rand_0000,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0000.png
2024-09-30_11-22-52_0000063_neg_rand_0001,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0001.png
2024-09-30_11-22-52_0000063_neg_rand_0002,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0002.png
2024-09-30_11-22-52_0000063_neg_rand_0003,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0003.png
2024-09-30_11-22-52_0000063_neg_rand_0004,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0004.png
2024-09-30_11-22-52_0000063_neg_rand_0005,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0005.png
2024-09-30_11-22-52_0000063_neg_rand_0006,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0006.png
2024-09-30_11-22-52_0000063_neg_rand_0007,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0007.png
2024-09-30_11-22-52_0000063_neg_rand_0008,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0008.png
2024-09-30_11-22-52_0000063_neg_rand_0009,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0009.png
2024-09-30_11-22-52_0000063_neg_rand_0010,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0010.png
2024-09-30_11-22-52_0000063_neg_rand_0011,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0011.png
2024-09-30_11-22-52_0000063_neg_rand_0012,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0012.png
2024-09-30_11-22-52_0000063_neg_rand_0013,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0013.png
2024-09-30_11-22-52_0000063_neg_rand_0014,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0014.png
2024-09-30_11-22-52_0000063_neg_rand_0015,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0015.png
2024-09-30_11-22-52_0000063_neg_rand_0016,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0016.png
2024-09-30_11-22-52_0000063_neg_rand_0017,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_rand_0017.png
2024-09-30_11-22-52_0000063_neg_gap_0000,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_gap_0000.png
2024-09-30_11-22-52_0000063_neg_gap_0001,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_gap_0001.png
2024-09-30_11-22-52_0000063_neg_gap_0002,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_gap_0002.png
2024-09-30_11-22-52_0000063_neg_gap_0003,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_gap_0003.png
2024-09-30_11-22-52_0000063_neg_gap_0004,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_gap_0004.png
2024-09-30_11-22-52_0000063_neg_gap_0005,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_gap_0005.png
2024-09-30_11-22-52_0000063_neg_gap_0006,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_gap_0006.png
2024-09-30_11-22-52_0000063_neg_gap_0007,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_gap_0007.png
2024-09-30_11-22-52_0000063_neg_gap_0008,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_gap_0008.png
2024-09-30_11-22-52_0000063_neg_gap_0009,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_gap_0009.png
2024-09-30_11-22-52_0000063_neg_lowE_0000,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_lowE_0000.png
2024-09-30_11-22-52_0000063_neg_lowE_0001,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_lowE_0001.png
2024-09-30_11-22-52_0000063_neg_lowE_0002,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_lowE_0002.png
2024-09-30_11-22-52_0000063_neg_lowE_0003,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_lowE_0003.png
2024-09-30_11-22-52_0000063_neg_lowE_0004,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_lowE_0004.png
2024-09-30_11-22-52_0000063_neg_lowE_0005,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_lowE_0005.png
2024-09-30_11-22-52_0000063_neg_lowE_0006,2024-09-30_11-22-52_0000063.wav,Not USV,data/training/matched_windows/spectrograms/2024-09-30_11-22-52_0000063_neg_lowE_0006.png
2024-09-30_11-18-34_0000004_000384,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_000384.png
2024-09-30_11-18-34_0000004_000384_jit01,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_000384_jit01.png
2024-09-30_11-18-34_0000004_000384_jit02,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_000384_jit02.png
2024-09-30_11-18-34_0000004_001966,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_001966.png
2024-09-30_11-18-34_0000004_001966_jit01,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_001966_jit01.png
2024-09-30_11-18-34_0000004_001966_jit02,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_001966_jit02.png
2024-09-30_11-18-34_0000004_002428,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_002428.png
2024-09-30_11-18-34_0000004_002428_jit01,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_002428_jit01.png
2024-09-30_11-18-34_0000004_002428_jit02,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_002428_jit02.png
2024-09-30_11-18-34_0000004_003355,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_003355.png
2024-09-30_11-18-34_0000004_003355_jit01,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_003355_jit01.png
2024-09-30_11-18-34_0000004_003355_jit02,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_003355_jit02.png
2024-09-30_11-18-34_0000004_003621,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_003621.png
2024-09-30_11-18-34_0000004_003621_jit01,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_003621_jit01.png
2024-09-30_11-18-34_0000004_003621_jit02,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_003621_jit02.png
2024-09-30_11-18-34_0000004_004091,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_004091.png
2024-09-30_11-18-34_0000004_004091_jit01,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_004091_jit01.png
2024-09-30_11-18-34_0000004_004091_jit02,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_004091_jit02.png
2024-09-30_11-18-34_0000004_004334_roll04334,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_004334_roll04334.png
2024-09-30_11-18-34_0000004_004334_roll04355,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_004334_roll04355.png
2024-09-30_11-18-34_0000004_004334_roll04357,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_004334_roll04357.png
2024-09-30_11-18-34_0000004_004607,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_004607.png
2024-09-30_11-18-34_0000004_004607_jit01,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_004607_jit01.png
2024-09-30_11-18-34_0000004_004607_jit02,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_004607_jit02.png
2024-09-30_11-18-34_0000004_004871,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_004871.png
2024-09-30_11-18-34_0000004_004871_jit01,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_004871_jit01.png
2024-09-30_11-18-34_0000004_004871_jit02,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_004871_jit02.png
2024-09-30_11-18-34_0000004_006167,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_006167.png
2024-09-30_11-18-34_0000004_006167_jit01,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_006167_jit01.png
2024-09-30_11-18-34_0000004_006167_jit02,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_006167_jit02.png
2024-09-30_11-18-34_0000004_006382,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_006382.png
2024-09-30_11-18-34_0000004_006382_jit01,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_006382_jit01.png
2024-09-30_11-18-34_0000004_006382_jit02,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_006382_jit02.png
2024-09-30_11-18-34_0000004_006623,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_006623.png
2024-09-30_11-18-34_0000004_006623_jit01,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_006623_jit01.png
2024-09-30_11-18-34_0000004_006623_jit02,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_006623_jit02.png
2024-09-30_11-18-34_0000004_006862,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_006862.png
2024-09-30_11-18-34_0000004_006862_jit01,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_006862_jit01.png
2024-09-30_11-18-34_0000004_006862_jit02,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_006862_jit02.png
2024-09-30_11-18-34_0000004_007073,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_007073.png
2024-09-30_11-18-34_0000004_007073_jit01,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_007073_jit01.png
2024-09-30_11-18-34_0000004_007073_jit02,2024-09-30_11-18-34_0000004.wav,USV,data/training/matched_windows/spectrograms/2024-09-30_11-18-34_0000004_007073_jit02.png
